Date,ASIAN.BK,CFRESH.BK,SSF.BK,TC.BK,TU.BK
2023-07-21,6.0404438972473145,1.7899999618530273,6.775834083557129,4.794811725616455,10.807703971862793
2023-07-24,5.889432907104492,1.7799999713897705,6.734008312225342,4.972397327423096,10.723923683166504
2023-07-25,5.889432907104492,1.7799999713897705,6.692181587219238,4.750414848327637,10.807703971862793
2023-07-26,5.927185535430908,1.7799999713897705,6.692181587219238,4.794811725616455,10.807703971862793
2023-07-27,5.927185535430908,1.7699999809265137,6.734008312225342,4.794811725616455,10.891485214233398
2023-07-31,6.0404438972473145,1.7899999618530273,6.734008312225342,4.972397327423096,11.310388565063477
2023-08-02,5.927185535430908,1.7999999523162842,6.734008312225342,4.9280009269714355,11.310388565063477
2023-08-03,5.851680755615234,1.7899999618530273,6.775834083557129,4.883604049682617,11.059045791625977
2023-08-04,5.851680755615234,1.7699999809265137,6.775834083557129,4.839207649230957,11.142827033996582
2023-08-07,5.813927173614502,1.7699999809265137,6.734008312225342,4.839207649230957,11.394169807434082
2023-08-08,5.662916660308838,1.7599999904632568,6.692181587219238,4.839207649230957,11.226606369018555
2023-08-09,5.662916660308838,1.75,6.775834083557129,4.839207649230957,11.310388565063477
2023-08-10,5.738421440124512,1.7799999713897705,6.650355339050293,4.883604049682617,11.394169807434082
2023-08-11,5.738421440124512,1.8200000524520874,6.734008312225342,4.883604049682617,11.310388565063477
2023-08-15,5.700669288635254,1.7799999713897705,6.650355339050293,5.061189651489258,11.226606369018555
2023-08-16,5.323141098022461,1.7999999523162842,6.650355339050293,4.972397327423096,11.226606369018555
2023-08-17,5.436399459838867,1.7899999618530273,6.692181587219238,5.549550533294678,11.394169807434082
2023-08-18,5.436399459838867,1.7599999904632568,6.775834083557129,5.549550533294678,11.394169807434082
2023-08-21,5.398646831512451,1.7699999809265137,6.650355339050293,5.63834285736084,11.479838371276855
2023-08-22,5.474152088165283,1.809999942779541,6.775834083557129,5.63834285736084,11.73685073852539
2023-08-23,5.662916660308838,1.8799999952316284,6.775834083557129,5.549550533294678,12.079532623291016
2023-08-24,5.723972320556641,1.8799999952316284,6.775834083557129,5.682739734649658,11.90819263458252
2023-08-25,5.838451385498047,2.140000104904175,6.817659854888916,6.25989294052124,11.99386215209961
2023-08-28,6.449007987976074,2.2200000286102295,6.775834083557129,6.481874942779541,12.165202140808105
2023-08-29,6.3726887702941895,2.0999999046325684,6.775834083557129,6.437478542327881,12.250873565673828
2023-08-30,6.601647853851318,2.180000066757202,6.775834083557129,6.526271343231201,12.422215461730957
2023-08-31,6.563488483428955,2.2200000286102295,6.775834083557129,6.437478542327881,12.250873565673828
2023-09-01,6.3726887702941895,2.240000009536743,6.734008312225342,6.3486857414245605,12.250873565673828
2023-09-04,6.296369552612305,2.180000066757202,6.692181587219238,5.815928936004639,12.165202140808105
2023-09-05,6.487168312072754,2.1600000858306885,6.692181587219238,6.0379109382629395,12.165202140808105
2023-09-06,6.296369552612305,2.200000047683716,6.650355339050293,5.904721736907959,12.250873565673828
2023-09-07,6.143730163574219,2.180000066757202,6.775834083557129,5.993514537811279,12.165202140808105
2023-09-08,6.181890487670898,2.1600000858306885,6.859485626220703,5.949117660522461,12.079532623291016
2023-09-11,5.952930927276611,2.0799999237060547,6.692181587219238,5.860324859619141,11.99386215209961
2023-09-12,5.952930927276611,2.059999942779541,6.692181587219238,5.815928936004639,12.250873565673828
2023-09-13,5.800291061401367,2.0399999618530273,6.692181587219238,5.72713565826416,12.250873565673828
2023-09-14,5.876611232757568,2.0199999809265137,6.692181587219238,5.77153205871582,12.422215461730957
